LNR,RESPONSE
76227,0.4958871923267314
71448,0.48361006049009153
15887,0.4935615327095861
15498,0.4935615327095861
15504,0.4949922324325135
15507,0.4935615327095861
15521,0.49291062020715976
24403,0.4935615327095861
24100,0.4958871923267314
24436,0.5004746808195228
24440,0.4935615327095861
24148,0.4949922324325135
24155,0.49291062020715976
24458,0.494574384970637
24169,0.4945761136957823
24477,0.49291062020715976
24479,0.4939251681325703
24486,0.49291062020715976
24190,0.4939251681325703
24515,0.4941051662344064
24214,0.4949922324325135
25183,0.4960068739971195
25207,0.49249281629148894
24889,0.4945761136957823
24890,0.4960068739971195
25226,0.494574384970637
25232,0.49291062020715976
25244,0.4939251681325703
25339,0.4939251681325703
25277,0.4958871923267314
25286,0.48361006049009153
24988,0.4939251681325703
25315,0.4949922324325135
25322,0.49475611710321005
25333,0.48271604105087434
25025,0.4938054966154966
24726,0.48271604105087434
24735,0.4949922324325135
25055,0.4960068739971195
25056,0.4949922324325135
24746,0.49862291314488133
25061,0.4945761136957823
25067,0.4960068739971195
24773,0.4949922324325135
25080,0.4939251681325703
25086,0.4939251681325703
25088,0.48361006049009153
24777,0.49159800847891166
24796,0.4935615327095861
25104,0.48361006049009153
24806,0.4949922324325135
25118,0.4976082037848812
24822,0.49940748545703206
82811,0.4976082037848812
83449,0.48229865958807006
83459,0.48361006049009153
83770,0.4935615327095861
84091,0.4939251681325703
84096,0.48140480439413225
84737,0.4945761136957823
85048,0.5004746808195228
85051,0.49940748545703206
85369,0.49475611710321005
85374,0.4945761136957823
85380,0.49862291314488133
82190,0.49291062020715976
82505,0.4939251681325703
82515,0.4935615327095861
82517,0.4935615327095861
82821,0.4979748791553972
83140,0.49291062020715976
788,0.4992877961260505
1102,0.48271604105087434
1109,0.4949922324325135
821,0.4941051662344064
829,0.49487406502462955
837,0.49291062020715976
845,0.4950045980897371
1163,0.49249281629148894
861,0.4960068739971195
899,0.48479576050981066
1545,0.49249281629148894
1546,0.4960068739971195
1555,0.4946650418337175
1885,0.49475611710321005
1902,0.4960068739971195
1611,0.4939251681325703
1921,0.49411753141375525
1651,0.4960068739971195
1978,0.4832786581655702
1718,0.4939251681325703
1722,0.4945761136957823
1734,0.4941051662344064
41705,0.4939251681325703
41711,0.49367947411264596
42029,0.4945761136957823
42347,0.49291062020715976
42352,0.48328319354515187
42353,0.4960068739971195
42671,0.4935615327095861
43310,0.4949922324325135
43627,0.48229865958807006
43629,0.4960068739971195
43953,0.49291062020715976
43961,0.4929229846199849
44924,0.484378264656962
44927,0.484378264656962
45244,0.4945761136957823
45584,0.49475611710321005
41721,0.48361006049009153
42054,0.4945761136957823
42689,0.5004746808195228
43019,0.4939251681325703
43331,0.48361006049009153
51328,0.4840513651961482
51653,0.49159800847891166
51969,0.4960068739971195
52308,0.5004746808195228
52310,0.4945761136957823
52626,0.496721060660526
52638,0.4941051662344064
52940,0.49291062020715976
52954,0.49159800847891166
55194,0.4960068739971195
55196,0.4938054966154966
55526,0.4935615327095861
55848,0.49291062020715976
51024,0.49850322459867935
51031,0.49731000805385095
51342,0.4939899972184857
51348,0.4935615327095861
51666,0.48361006049009153
51674,0.49367947411264596
51680,0.4938054966154966
52331,0.4990561608085028
53302,0.48361006049009153
82163,0.4945761136957823
82481,0.4958871923267314
82498,0.48229865958807006
55852,0.4960068739971195
55859,0.4949922324325135
51037,0.48271604105087434
51039,0.49291062020715976
51683,0.4935615327095861
51695,0.4939251681325703
51702,0.4939251681325703
52343,0.4976082037848812
52353,0.49291062020715976
53314,0.4941051662344064
53322,0.4935615327095861
53950,0.4949922324325135
54597,0.4945761136957823
55245,0.4935615327095861
55558,0.49249281629148894
51384,0.4949922324325135
51703,0.4939251681325703
51706,0.48361006049009153
51711,0.4929229846199849
52041,0.49291062020715976
52047,0.4939251681325703
52689,0.4964213613323118
53331,0.4949922324325135
53341,0.4949922324325135
63455,0.5004746808195228
63780,0.49291062020715976
63783,0.49389161048440083
64104,0.49291062020715976
64109,0.48361006049009153
64422,0.49291062020715976
65391,0.48107803937355953
65705,0.4958871923267314
65709,0.4939251681325703
61568,0.4960068739971195
62203,0.49367947411264596
62850,0.4971920510133962
62851,0.4949922324325135
63164,0.4945761136957823
63491,0.5000585169143786
63799,0.4945761136957823
63802,0.49249281629148894
63812,0.494574384970637
64127,0.4856900152018357
64449,0.4945761136957823
64771,0.4935615327095861
65082,0.4958871923267314
65399,0.4958871923267314
66039,0.4935615327095861
66048,0.49291062020715976
71758,0.4941051662344064
72077,0.4856900152018357
72405,0.4949922324325135
72723,0.48271604105087434
72735,0.4945761136957823
73046,0.4935615327095861
73682,0.49291062020715976
73694,0.4942489289568435
73696,0.49367947411264596
74317,0.49258346345973586
74974,0.4935615327095861
75605,0.4960068739971195
75612,0.4890885348998016
75929,0.48361006049009153
76239,0.48271604105087434
71471,0.49291062020715976
71776,0.4939251681325703
71779,0.49488492078989244
72112,0.49249281629148894
72417,0.4949922324325135
72420,0.49291062020715976
72425,0.49291062020715976
73073,0.48229865958807006
73393,0.4935615327095861
73714,0.494574384970637
74347,0.4935615327095861
74354,0.4949922324325135
74666,0.49291062020715976
74667,0.49291062020715976
74990,0.49552638501768764
71486,0.4960068739971195
71805,0.49804144558279356
72130,0.48271604105087434
72437,0.48580960751616387
82788,0.495859682017883
83111,0.4939251681325703
83113,0.4949922324325135
83420,0.4935615327095861
83425,0.4960068739971195
83428,0.4949922324325135
83433,0.4945761136957823
83759,0.48361006049009153
84381,0.4958871923267314
84709,0.4949922324325135
85024,0.49552638501768764
35158,0.4944564385578995
34851,0.4990437939584523
34853,0.49291062020715976
35162,0.49249281629148894
35165,0.4935615327095861
34865,0.49291062020715976
34898,0.4935615327095861
34902,0.4960068739971195
34907,0.4949922324325135
34930,0.4939251681325703
34939,0.494574384970637
35249,0.4945761136957823
35561,0.4983927665935369
35572,0.4951438626014926
35574,0.48140480439413225
35575,0.5000585169143786
35587,0.4935615327095861
35597,0.5000585169143786
35900,0.49291062020715976
35602,0.4935738975575974
35606,0.4935615327095861
35922,0.5004746808195228
35936,0.4939251681325703
41028,0.48372962235243183
41666,0.4945761136957823
42634,0.4951085287171097
42944,0.4935615327095861
42952,0.4958871923267314
42954,0.4990437939584523
43274,0.4955387509251134
43582,0.4935615327095861
43909,0.49159800847891166
43917,0.48140480439413225
44561,0.4950045980897371
45202,0.49291062020715976
45210,0.4935615327095861
41684,0.48140480439413225
41691,0.4939251681325703
42333,0.4960068739971195
42963,0.49359799346950595
42979,0.494574384970637
43287,0.4949922324325135
44582,0.48361006049009153
45233,0.4939251681325703
45544,0.4990437939584523
45550,0.48361006049009153
40729,0.4960068739971195
41379,0.494574384970637
41395,0.4960068739971195
4332,0.4958871923267314
4346,0.48229865958807006
4044,0.48361006049009153
5031,0.4945761136957823
5033,0.4935615327095861
5057,0.4856900152018357
4737,0.49469406072116895
4757,0.48271604105087434
4758,0.4945761136957823
4762,0.5004746808195228
5183,0.48361006049009153
5191,0.49159800847891166
5198,0.49367947411264596
5126,0.4881939624662926
5132,0.4976082037848812
4830,0.49291062020715976
5154,0.4935615327095861
4854,0.4939251681325703
4861,0.48536306378935934
5180,0.5016722740152317
4599,0.4949922324325135
4914,0.48361006049009153
4604,0.48271604105087434
4932,0.4949922324325135
4623,0.4955599906607401
4633,0.48228202520367874
4944,0.48361006049009153
4949,0.48271604105087434
4644,0.4935615327095861
4977,0.4951085287171097
4674,0.48361006049009153
4986,0.4935615327095861
4683,0.4941051662344064
4686,0.48361006049009153
4691,0.49249281629148894
4700,0.49291062020715976
5018,0.48271604105087434
5646,0.4935615327095861
5649,0.4960068739971195
5671,0.4949922324325135
5677,0.4823892138921887
5375,0.48107803937355953
5396,0.49159800847891166
5410,0.49375389254285834
5411,0.49458675041245914
5714,0.4958871923267314
5436,0.4945761136957823
5725,0.49291062020715976
5733,0.49291062020715976
5454,0.49291062020715976
10241,0.4939251681325703
10566,0.4935615327095861
10579,0.4935615327095861
929,0.48830436052596565
935,0.4949922324325135
1261,0.4949922324325135
951,0.49291062020715976
955,0.4941051662344064
1295,0.5016599072578495
966,0.4929229846199849
974,0.4945761136957823
1305,0.484378264656962
995,0.4949922324325135
998,0.49291062020715976
1403,0.49862291314488133
1001,0.4958871923267314
1338,0.4949922324325135
1029,0.4960068739971195
1053,0.4945761136957823
1067,0.4960068739971195
9957,0.4950045980897371
9960,0.4941051662344064
9982,0.4945761136957823
9700,0.48479576050981066
9712,0.4949922324325135
10023,0.4948200891067773
10043,0.48580960751616387
10048,0.49686830200968807
10049,0.4939251681325703
10054,0.4945761136957823
10057,0.4969018633369943
10388,0.4976082037848812
10396,0.49291062020715976
10716,0.5041054333830167
10418,0.4939251681325703
10730,0.4935615327095861
10733,0.4935615327095861
10429,0.48107803937355953
10844,0.4969018633369943
10856,0.4935615327095861
10448,0.4931029733604064
10451,0.49552638501768764
10458,0.4960068739971195
10753,0.4949922324325135
10465,0.48361006049009153
10490,0.49475611710321005
10495,0.4935615327095861
10510,0.4929229846199849
10818,0.4949922324325135
10531,0.49291062020715976
10553,0.4939251681325703
31437,0.48140480439413225
31442,0.4939899972184857
31451,0.49249281629148894
31453,0.49249281629148894
31143,0.49159800847891166
31146,0.49267730379752867
31149,0.48328319354515187
31460,0.4935615327095861
31466,0.4945761136957823
31788,0.4935615327095861
32113,0.48229865958807006
32122,0.4945761136957823
32127,0.49223221898478553
31820,0.49291062020715976
31832,0.4949922324325135
32267,0.49940748545703206
31860,0.4939251681325703
31873,0.4939251681325703
32168,0.48361006049009153
32177,0.4935615327095861
31882,0.4990437939584523
32211,0.494574384970637
32232,0.4958871923267314
31943,0.4945761136957823
31950,0.4935615327095861
32243,0.4949922324325135
31976,0.4945761136957823
31666,0.49291062020715976
31674,0.4925770570107769
31989,0.49291062020715976
31990,0.4934542281629705
31991,0.49291062020715976
31997,0.4935615327095861
31692,0.4939251681325703
31719,0.4976082037848812
31723,0.49291062020715976
32039,0.4919084943183235
32042,0.4927935013427609
32061,0.4926124792728274
32062,0.4948200891067773
44333,0.49258346345973586
44656,0.4960068739971195
44658,0.4919084943183235
44976,0.4950045980897371
45312,0.4949922324325135
45644,0.4949922324325135
41146,0.494574384970637
41459,0.4939251681325703
41462,0.4926135157853958
41787,0.48328319354515187
42422,0.4912708789086931
42743,0.49249281629148894
43076,0.4939251681325703
44353,0.48271604105087434
44356,0.48229865958807006
25163,0.4823892138921887
25490,0.484378264656962
25811,0.4960068739971195
25501,0.49159800847891166
25502,0.4945761136957823
25505,0.4949922324325135
25835,0.49291062020715976
25973,0.49291062020715976
25570,0.48140480439413225
25862,0.4935615327095861
25871,0.49291062020715976
25877,0.49291062020715976
34738,0.49940748545703206
34445,0.4939251681325703
34447,0.49367947411264596
34754,0.4935615327095861
34772,0.4949922324325135
34484,0.4935615327095861
34180,0.4969018633369943
34199,0.4976082037848812
34527,0.4935615327095861
34555,0.4945761136957823
34243,0.4949922324325135
34252,0.4935615327095861
34267,0.4960068739971195
34276,0.4935615327095861
34584,0.5000585169143786
34283,0.4935615327095861
34290,0.4958871923267314
34291,0.4935738975575974
34295,0.4949922324325135
34603,0.4919084943183235
35267,0.4958871923267314
35270,0.4945761136957823
35279,0.49159800847891166
34981,0.4945761136957823
35338,0.4935615327095861
35425,0.4960068739971195
35426,0.4960068739971195
35432,0.4960068739971195
35347,0.4945761136957823
35062,0.4935615327095861
35072,0.4958871923267314
35104,0.4949922324325135
35114,0.4949922324325135
21744,0.4929229846199849
21754,0.4949922324325135
21784,0.49291062020715976
21806,0.48271604105087434
21811,0.4958871923267314
22099,0.5000585169143786
22104,0.4939251681325703
21819,0.4935615327095861
21822,0.4935615327095861
21834,0.4958871923267314
21858,0.4960068739971195
21862,0.4960068739971195
21875,0.49291062020715976
22163,0.4945761136957823
21909,0.49475611710321005
21910,0.49291062020715976
21913,0.4935615327095861
21650,0.4949922324325135
21977,0.4945761136957823
21662,0.4949922324325135
21665,0.49159800847891166
21668,0.483484154723122
21683,0.49249281629148894
21697,0.49249281629148894
22665,0.4945761136957823
31553,0.4935615327095861
31232,0.49660588044911785
31647,0.4960068739971195
31266,0.4960068739971195
31274,0.5004746808195228
31590,0.49552638501768764
31294,0.48361006049009153
31296,0.4976082037848812
31358,0.4954082151858876
31376,0.4935615327095861
31070,0.49367947411264596
31382,0.48271604105087434
31385,0.48328319354515187
31393,0.4935615327095861
31086,0.49291062020715976
31114,0.4971920510133962
12861,0.49335230354098014
13182,0.48361006049009153
13190,0.48328319354515187
13536,0.49291062020715976
13600,0.49940748545703206
13922,0.4958871923267314
13934,0.5014894006787421
13634,0.4945761136957823
13948,0.4945761136957823
13961,0.49291062020715976
13973,0.4960068739971195
13976,0.49291062020715976
13987,0.48361006049009153
13989,0.48229865958807006
13685,0.49367947411264596
13397,0.4945761136957823
13714,0.48361006049009153
13408,0.4983927665935369
13734,0.4926124792728274
13429,0.49159800847891166
13743,0.4958871923267314
13745,0.4949922324325135
13440,0.4935615327095861
13461,0.4945761136957823
13469,0.4960068739971195
13780,0.4960068739971195
13483,0.4935615327095861
13486,0.4949922324325135
13805,0.49249281629148894
13503,0.4944289297738024
14154,0.4960068739971195
14463,0.48479576050981066
14464,0.4935615327095861
14467,0.4949922324325135
14484,0.4935615327095861
14494,0.49291062020715976
14182,0.49291062020715976
14513,0.4935615327095861
14517,0.49249281629148894
14200,0.4949922324325135
14230,0.4958871923267314
14533,0.495859682017883
14245,0.4960068739971195
14246,0.495471059382329
14260,0.4949922324325135
14263,0.4935615327095861
14571,0.48140480439413225
14574,0.4912708789086931
14278,0.4959733135258801
14279,0.49291062020715976
14585,0.4939251681325703
14589,0.4949922324325135
14590,0.49291062020715976
3497,0.49291062020715976
3824,0.4939251681325703
3839,0.48361006049009153
3513,0.48328319354515187
3937,0.4949922324325135
3532,0.4955890105607321
3533,0.4949922324325135
3537,0.4949922324325135
3848,0.48328319354515187
3543,0.5000585169143786
3549,0.48361006049009153
3553,0.49257892400302866
3871,0.4960068739971195
3880,0.49552638501768764
3568,0.482608847451496
3898,0.49804144558279356
3585,0.4945761136957823
3591,0.4960068739971195
3313,0.4823892138921887
3628,0.4944564385578995
3356,0.48171495229669276
3666,0.4939251681325703
3390,0.48361006049009153
3704,0.4950045980897371
3719,0.49291062020715976
3406,0.4949922324325135
3722,0.48271604105087434
3743,0.4945761136957823
3751,0.4941051662344064
4386,0.4949922324325135
4081,0.5001764775139568
4084,0.4939251681325703
4407,0.49552638501768764
4420,0.4949922324325135
4106,0.49367947411264596
4108,0.49249281629148894
4113,0.48372962235243183
4114,0.48580960751616387
4429,0.4960068739971195
4433,0.48361006049009153
4124,0.48361006049009153
4145,0.48107803937355953
4465,0.494574384970637
4218,0.49367947411264596
4504,0.4949922324325135
4520,0.48229865958807006
4523,0.494574384970637
4249,0.4949922324325135
3946,0.4960068739971195
3950,0.4939251681325703
5752,0.4960068739971195
5470,0.4939251681325703
5775,0.4958871923267314
5777,0.49617737185168126
5494,0.4960068739971195
5495,0.494574384970637
5793,0.4949922324325135
14057,0.4939251681325703
14398,0.48271604105087434
14416,0.49367947411264596
14098,0.48361006049009153
14100,0.4922853283024437
14103,0.494574384970637
14106,0.49291062020715976
14421,0.4949922324325135
14430,0.4960068739971195
14128,0.4935615327095861
14130,0.49223221898478553
15110,0.49249281629148894
14789,0.49367947411264596
14793,0.4960068739971195
15120,0.4949922324325135
15128,0.4915990449250584
15138,0.4949922324325135
14849,0.4945425550398106
14853,0.4945761136957823
14859,0.4935615327095861
15199,0.4976082037848812
14903,0.4926124792728274
14929,0.49258346345973586
14935,0.4949922324325135
15253,0.4939251681325703
14937,0.4958871923267314
14949,0.4942489289568435
14676,0.4935615327095861
15000,0.49159800847891166
15014,0.49159800847891166
14712,0.4960068739971195
15022,0.4945761136957823
15041,0.494574384970637
14753,0.4960068739971195
15062,0.4949922324325135
14772,0.4944564385578995
15421,0.4960068739971195
15424,0.4935615327095861
15437,0.49291062020715976
15752,0.4939251681325703
2160,0.4939251681325703
2161,0.494574384970637
2490,0.49291062020715976
2493,0.48361006049009153
2497,0.49487406502462955
3120,0.4960068739971195
2830,0.4949922324325135
3145,0.4949922324325135
2871,0.4932467287925767
3282,0.4945761136957823
3288,0.4960068739971195
2883,0.4960068739971195
3187,0.4926124792728274
2904,0.48229865958807006
2909,0.4939251681325703
3205,0.4935615327095861
3234,0.4935615327095861
3244,0.4949922324325135
3248,0.4919084943183235
2960,0.4958871923267314
2964,0.4949922324325135
3260,0.49469509734330125
3275,0.4935615327095861
3279,0.48107803937355953
2987,0.494574384970637
2992,0.4939251681325703
2708,0.4960068739971195
2718,0.4939251681325703
3022,0.48140480439413225
2735,0.4948200891067773
3053,0.4949922324325135
3060,0.4958871923267314
3071,0.494574384970637
12309,0.4935615327095861
12322,0.49249281629148894
12352,0.49159800847891166
12382,0.4944564385578995
12703,0.4960068739971195
12710,0.4949922324325135
12727,0.48361006049009153
12428,0.4958871923267314
12444,0.483484154723122
12451,0.48361006049009153
78505,0.49487406502462955
79784,0.48140480439413225
80100,0.4856900152018357
80423,0.4932343641580637
80437,0.48361006049009153
80750,0.48361006049009153
81060,0.4935615327095861
81068,0.4949922324325135
81075,0.4856900152018357
76604,0.4983927665935369
77252,0.48229865958807006
78212,0.4949922324325135
78214,0.48796073027589165
78518,0.4925593689016392
78520,0.4932467287925767
78521,0.4932343641580637
78857,0.49059700576155807
79163,0.4935615327095861
79803,0.4938054966154966
80123,0.49335230354098014
80136,0.4949922324325135
80138,0.4960068739971195
80450,0.4973720695882902
81401,0.4949922324325135
2266,0.49291062020715976
2289,0.4960068739971195
2609,0.4976082037848812
2613,0.49291062020715976
2616,0.4949922324325135
2628,0.4945761136957823
2356,0.48361006049009153
2364,0.50138207892347
2372,0.4945761136957823
2115,0.4935615327095861
2116,0.4948200891067773
2442,0.49617737185168126
66365,0.4945761136957823
66998,0.49617737185168126
67003,0.49267730379752867
67007,0.49291062020715976
67012,0.49469406072116895
67317,0.49291062020715976
58105,0.4831572932547499
58414,0.49367947411264596
58420,0.49452412735188594
58746,0.4812976310513621
59061,0.4939251681325703
59068,0.4945761136957823
59376,0.4942489289568435
59387,0.494574384970637
59700,0.4935615327095861
60026,0.4960068739971195
60028,0.4957707498151889
60348,0.4945761136957823
60657,0.4949922324325135
60973,0.4949922324325135
56201,0.4935615327095861
56837,0.4936805106858647
56843,0.4881939624662926
56845,0.4935615327095861
57164,0.4960068739971195
57805,0.49291062020715976
57806,0.4925593689016392
57808,0.4945761136957823
58111,0.4945761136957823
58436,0.48271604105087434
58447,0.49159800847891166
58751,0.4969018633369943
59073,0.4960068739971195
59405,0.48372962235243183
60037,0.4926135157853958
60363,0.5014894006787421
60672,0.4949922324325135
60687,0.4945761136957823
56220,0.4949922324325135
56222,0.4935615327095861
56539,0.48140480439413225
56548,0.49291062020715976
57497,0.48271604105087434
57509,0.4939251681325703
57821,0.49367947411264596
58135,0.49291062020715976
58458,0.4965410449390893
58790,0.49367947411264596
59424,0.4960068739971195
59425,0.494574384970637
65474,0.49469509734330125
65484,0.4945761136957823
65797,0.49159800847891166
65810,0.4969018633369943
70503,0.4945761136957823
70505,0.4949922324325135
70825,0.4980870654135946
70831,0.495471059382329
70832,0.5000585169143786
32454,0.4990437939584523
32781,0.4939251681325703
32789,0.49862291314488133
32506,0.4945761136957823
32844,0.4939251681325703
32845,0.4960068739971195
32852,0.4949922324325135
32875,0.4945761136957823
32897,0.49291062020715976
32585,0.4945761136957823
32600,0.49291062020715976
32610,0.4939251681325703
32615,0.49291062020715976
32635,0.4935615327095861
32638,0.4958871923267314
32340,0.49940748545703206
32345,0.49291062020715976
32664,0.4935615327095861
32674,0.4960068739971195
32393,0.4945761136957823
32702,0.4939251681325703
32411,0.49291062020715976
33048,0.4960068739971195
33402,0.4949922324325135
33413,0.49291062020715976
33105,0.4935615327095861
33131,0.4941051662344064
33168,0.49326441759129036
33460,0.49216566770523756
33461,0.48271604105087434
33473,0.49326441759129036
33214,0.4949922324325135
33219,0.4945761136957823
33226,0.4961868869213183
32929,0.4949922324325135
33241,0.49617737185168126
42495,0.4960068739971195
42807,0.49291062020715976
42810,0.49291062020715976
43122,0.494574384970637
44100,0.4912708789086931
44411,0.4960068739971195
44418,0.4945761136957823
45388,0.49617737185168126
45394,0.4960068739971195
45399,0.4935615327095861
41541,0.49291062020715976
41866,0.49291062020715976
41875,0.49995119427419926
42189,0.49436687427524834
42521,0.4960068739971195
42829,0.48229865958807006
43477,0.4958871923267314
44119,0.4949922324325135
44755,0.4960068739971195
45407,0.4960068739971195
45414,0.4919084943183235
40586,0.5014894006787421
41889,0.48229865958807006
41891,0.49552638501768764
41897,0.4945761136957823
42202,0.4945761136957823
42216,0.48229865958807006
42539,0.4935615327095861
43173,0.4960068739971195
43482,0.4935615327095861
43486,0.4960068739971195
43487,0.4945761136957823
43803,0.48229865958807006
44131,0.49291062020715976
44453,0.49367947411264596
45103,0.49291062020715976
40614,0.49367947411264596
40937,0.4958871923267314
41272,0.48361006049009153
41274,0.4935738975575974
41591,0.4949922324325135
41595,0.48140480439413225
70257,0.4945761136957823
75682,0.4951085287171097
72500,0.4945761136957823
72817,0.49291062020715976
73461,0.48361006049009153
73785,0.4945761136957823
73795,0.4957707498151889
73796,0.4949922324325135
74105,0.4949922324325135
74116,0.4971920510133962
74435,0.494574384970637
74743,0.4919084943183235
75071,0.4935615327095861
75709,0.4960068739971195
73477,0.48271604105087434
73483,0.4939251681325703
73798,0.4960068739971195
74125,0.48271604105087434
74128,0.4824182001212956
74450,0.4935615327095861
74769,0.4971920510133962
74774,0.4945761136957823
75085,0.48140480439413225
75406,0.49617737185168126
76057,0.494574384970637
76374,0.4960068739971195
71903,0.4935615327095861
72550,0.4935615327095861
73179,0.494574384970637
74466,0.484623760314921
77547,0.4949922324325135
22773,0.4960068739971195
22469,0.4945761136957823
22779,0.49617737185168126
22795,0.49291062020715976
22796,0.4960068739971195
22482,0.4960068739971195
22487,0.4945761136957823
22491,0.4949922324325135
22817,0.49804144558279356
22216,0.4945761136957823
22537,0.49291062020715976
22542,0.4945761136957823
22556,0.4945761136957823
22568,0.4949922324325135
22266,0.49159800847891166
22274,0.4935615327095861
22584,0.4945761136957823
22281,0.4935615327095861
22618,0.4945761136957823
22312,0.4935615327095861
22329,0.49469406072116895
22643,0.49618973802587046
22996,0.4969018633369943
23315,0.49517508991640247
23033,0.5014894006787421
23455,0.4939251681325703
23339,0.49291062020715976
23371,0.4949922324325135
23101,0.48197185172035995
23400,0.495471059382329
23139,0.4960068739971195
22850,0.4971920510133962
22881,0.49424720025698793
32071,0.49159800847891166
32076,0.4925593689016392
31775,0.4945761136957823
32743,0.49552638501768764
32443,0.4935615327095861
45011,0.49291062020715976
45327,0.48171495229669276
45332,0.4938054966154966
45334,0.49511977219651265
40520,0.49059596938939826
41159,0.49291062020715976
41489,0.4960068739971195
41807,0.49552638501768764
43406,0.4935615327095861
43411,0.4945761136957823
43417,0.5000585169143786
43726,0.4912708789086931
45024,0.49291062020715976
41510,0.4965410449390893
41514,0.484378264656962
41832,0.5000585169143786
42156,0.49488492078989244
42475,0.49617737185168126
42798,0.4944289297738024
43107,0.4960068739971195
43111,0.501008880251786
43121,0.4960068739971195
43422,0.4935615327095861
44070,0.49367947411264596
40546,0.4935615327095861
41522,0.4949922324325135
54649,0.4939251681325703
54650,0.49291062020715976
54973,0.4935615327095861
54986,0.4945761136957823
55306,0.4939251681325703
55617,0.484378264656962
51440,0.5001764775139568
51442,0.4949922324325135
51443,0.49159800847891166
51772,0.4960068739971195
52104,0.4945761136957823
52424,0.4945761136957823
52434,0.49291062020715976
54025,0.494574384970637
54362,0.483484154723122
54674,0.4960068739971195
54678,0.4945761136957823
55314,0.4856900152018357
55322,0.4945761136957823
55639,0.49585016704741824
55644,0.4960068739971195
51135,0.4853920611413707
51462,0.4945761136957823
51466,0.5004746808195228
52456,0.49291062020715976
52776,0.49159800847891166
53090,0.4925593689016392
53729,0.49291062020715976
53735,0.4949922324325135
54047,0.4971920510133962
54692,0.4931029733604064
55017,0.4983927665935369
55020,0.4958871923267314
55027,0.4945761136957823
55657,0.4990437939584523
50841,0.5014894006787421
50846,0.4939899972184857
52143,0.4960068739971195
53436,0.49291062020715976
53758,0.4939251681325703
54395,0.4941051662344064
54397,0.4935615327095861
55048,0.5000585169143786
55358,0.494574384970637
55678,0.4949922324325135
50858,0.48197185172035995
51181,0.4949922324325135
66118,0.49291062020715976
62299,0.49367947411264596
62613,0.4919084943183235
63255,0.4939251681325703
